51.7	0.0146016
51.8	0.0146016
51.9	0.0114291
52	0.0116813
52.1	0.0155839
52.2	0.0142539
52.3	0.0138595
52.4	0.0139212
52.5	0.012168
52.6	0.0159268
52.7	0.013353
52.8	0.0144276
52.9	0.0073008
53	0.0135689
53.1	0.0118635
53.2	0.0124114
53.3	0.0115246
53.4	0.0161485
53.5	0.0142704
53.6	0.0123607
53.7	0.0120268
53.8	0.0173243
53.9	0.0147199
54	0.0105456
54.1	0.01461
54.2	0.0152184
54.3	0.0132432
54.4	0.0146739
54.5	0.0127764
54.6	0.015575
54.7	0.0151428
54.8	0.0134349
54.9	0.0148365
55	0.0141209
55.1	0.0127287
55.2	0.0146804
55.3	0.0123018
55.4	0.0117398
55.5	0.0149493
55.6	0.0136531
55.7	0.0141149
55.8	0.0126493
55.9	0.0141437
56	0.0131318
56.1	0.0146016
56.2	0.0129614
56.3	0.0144069
56.4	0.0157199
56.5	0.012485
56.6	0.0131237
56.7	0.0144986
56.8	0.0139932
56.9	0.0122222
57	0.014138
57.1	0.012169
57.2	0.0141758
57.3	0.0132968
57.4	0.012168
57.5	0.0124547
57.6	0.0134932
57.7	0.0138898
57.8	0.0131478
57.9	0.0146883
58	0.0145325
58.1	0.0140474
58.2	0.015671
58.3	0.0150175
58.4	0.0148184
58.5	0.0127202
58.6	0.0116225
58.7	0.0119069
58.8	0.0097344
58.9	0.0097344
59	0.0119133
59.1	0.0128683
59.2	0.0109512
59.3	0.0137993
59.4	0.0122586
59.5	0.0097344
59.6	0.0127015
59.7	0.0149725
59.8	0.0161485
59.9	0.013439
60	0.0142763
60.1	0.0146669
60.2	0.0132978
60.3	0.0117236
60.4	0.0106179
60.5	0.0136282
60.6	0.0146016
60.7	0.014326
60.8	0.0133848
60.9	0.0133018
61	0.0138083
61.1	0.0146016
61.2	0.011918
61.3	0.0136531
61.4	0.01431
61.5	0.0136122
61.6	0.016231
61.7	0.0130368
61.8	0.0146016
61.9	0.0139932
62	0.0139349
62.1	0.0141501
62.2	0.0156618
62.3	0.0133089
62.4	0.0136524
62.5	0.0132277
62.6	0.014109
62.7	0.0128363
62.8	0.012168
62.9	0.0127414
63	0.0124364
63.1	0.0133848
63.2	0.0150731
63.3	0.0125736
63.4	0.0125806
63.5	0.01267
63.6	0.0149058
63.7	0.0144276
63.8	0.0124981
63.9	0.0134423
64	0.0122764
64.1	0.0131348
64.2	0.014343
64.3	0.0151623
64.4	0.0133848
64.5	0.0116784
64.6	0.0146739
64.7	0.018252
64.8	0.0123366
64.9	0.0194688
65	0.0146016
65.1	0.0154931
65.2	0.0148218
65.3	0.01318
65.4	0.0122547
65.5	0.0131127
65.6	0.0138627
65.7	0.0170352
65.8	0.0126995
65.9	0.0161657
66	0.0122644
66.1	0.0121358
66.2	0.0132201
66.3	0.0119431
66.4	0.0136498
66.5	0.0120488
66.6	0.0125348
66.7	0.0142974
66.8	0.0143778
66.9	0.0148745
67	0.0146739
67.1	0.0123077
67.2	0.0127348
67.3	0.0109512
67.4	0.0109512
67.5	0.0138657
67.6	0.012168
67.7	0.0147461
67.8	0.0093344
67.9	0.0138818
68	0.013937
68.1	0.0142305
68.2	0.0113619
68.3	0.0134771
68.4	0.0124363
68.5	0.011918
68.6	0.0146016
68.7	0.0126547
68.8	0.0135031
68.9	0.0194688
69	0.0132729
69.1	0.0133848
69.2	0.0136654
69.3	0.0148883
69.4	0.0125776
69.5	0.0128134
69.6	0.0115346
69.7	0.0138687
69.8	0.0133153
69.9	0.012913
70	0.0108036
70.1	0.0141401
70.2	0.013196
70.3	0.0126977
70.4	0.012827
70.5	0.0150784
70.6	0.0128175
70.7	0.0138265
70.8	0.0158184
70.9	0.010144
71	0.0111115
71.1	0.0132888
71.2	0.0135451
71.3	0.0118823
71.4	0.0122598
71.5	0.0131331
71.6	0.011125
71.7	0.0143405
71.8	0.0137904
71.9	0.0131237
72	0.0114291
72.1	0.0122764
72.2	0.0097344
72.3	0.0137904
72.4	0.0140387
72.5	0.013689
72.6	0.0141404
72.7	0.0135326
72.8	0.0122403
72.9	0.0129493
73	0.0146945
73.1	0.0154128
73.2	0.0150112
73.3	0.0129326
73.4	0.0148889
73.5	0.0128171
73.6	0.0127764
73.7	0.0133553
73.8	0.0144897
73.9	0.0170352
74	0.0124609
74.1	0.0124623
74.2	0.0147149
74.3	0.0176436
74.4	0.0130972
74.5	0.011187
74.6	0.0154128
74.7	0.0139789
74.8	0.012939
74.9	0.0125985
75	0.0126425
75.1	0.0143614
75.2	0.0111012
75.3	0.0125588
75.4	0.0132496
75.5	0.012168
75.6	0.0136282
75.7	0.0124078
75.8	0.0146016
75.9	0.0132978
76	0.0127414
76.1	0.0134224
76.2	0.0137904
76.3	0.0129571
76.4	0.0146016
76.5	0.0131414
76.6	0.0132743
76.7	0.0147199
76.8	0.01496
76.9	0.0146534
77	0.0136656
77.1	0.0131289
77.2	0.0135682
77.3	0.0143507
77.4	0.0136255
77.5	0.0126705
77.6	0.0144986
77.7	0.0128052
77.8	0.0133848
77.9	0.0141128
78	0.0129792
78.1	0.0139932
78.2	0.0134209
78.3	0.0135858
78.4	0.0114186
78.5	0.0129253
78.6	0.0140724
78.7	0.014538
78.8	0.0125264
78.9	0.0130911
79	0.0131237
79.1	0.0085176
79.2	0.0139063
79.3	0.0115596
79.4	0.0151226
79.5	0.0129751
79.6	0.0136282
79.7	0.0131348
79.8	0.0147461
79.9	0.0126664
80	0.0132154
80.1	0.0097344
80.2	0.0170352
80.3	0.0133848
80.4	0.0135333
80.5	0.0131918
80.6	0.0131414
80.7	0.0124453
80.8	0.011668
80.9	0.0135743
81	0.0154128
81.1	0.0097344
81.2	0.0129119
81.3	0.0097344
81.4	0.0140673
81.5	0.012757
81.6	0.013189
81.7	0.0093344
81.8	0.0133848
81.9	0.0130835
82	0.0146881
82.1	0.0125264
82.2	0.011332
82.3	0.0109512
82.4	0.0167534
82.5	0.012168
82.6	0.0100821
82.7	0.012168
82.8	0.0149189
82.9	0.0140016
83	0.0108642
83.1	0.0170352
83.2	0.0118618
83.3	0.0155935
83.4	0.010144
83.5	0.0116347
83.6	0.015197
83.7	0.0107078
83.8	0.0097344
83.9	0.0138497
84	0.0133848
84.1	0.0146016
84.2	0.0132729
84.3	0.0128807
84.4	0.0126328
84.5	0.0133848
84.6	0.0143405
84.7	0.0123971
84.8	0.0132092
84.9	0.0139472
85	0.0153047
85.1	0.0127681
85.2	0.0135016
85.3	0.0128577
85.4	0.0146846
85.5	0.0109512
85.6	0.0116813
85.7	0.0137369
85.8	0.0110596
85.9	0.0133688
86	0.0136666
86.1	0.0131707
86.2	0.0147199
86.3	0.014445
86.4	0.0128498
86.5	0.0126708
86.6	0.0145795
86.7	0.0140477
86.8	0.0146324
86.9	0.0097344
87	0.0139349
87.1	0.012168
87.2	0.0139195
87.3	0.0153184
87.4	0.0160618
87.5	0.0136828
87.6	0.0133349
87.7	0.0118409
87.8	0.0137904
87.9	0.013713
88	0.0137614
88.1	0.0134571
88.2	0.0130069
88.3	0.0126081
88.4	0.0138386
88.5	0.0106901
88.6	0.0146635
88.7	0.0129055
88.8	0.012939
88.9	0.0123088
89	0.0120748
89.1	0.0113568
89.2	0.0133904
89.3	0.0139932
89.4	0.0136785
89.5	0.014187
89.6	0.0165352
89.7	0.0170352
89.8	0.0147597
89.9	0.0133848
90	0.0132904
90.1	0.0117916
90.2	0.0133769
90.3	0.0125807
90.4	0.0141016
90.5	0.0146016
90.6	0.0125198
90.7	0.0137955
90.8	0.0109512
90.9	0.0194688
91	0.0147874
91.1	0.0137904
91.2	0.0137149
91.3	0.0128953
91.4	0.011968
91.5	0.0136016
91.6	0.0142294
91.7	0.0131848
91.8	0.013689
91.9	0.0144726
92	0.0140405
92.1	0.0149993
92.2	0.0132595
92.3	0.0130428
92.4	0.0139183
92.5	0.0125264
92.6	0.0120848
92.7	0.0126927
92.8	0.0128525
92.9	0.0135226
93	0.0126073
93.1	0.01421
93.2	0.0158184
93.3	0.0136542
93.4	0.0136604
93.5	0.0142053
93.6	0.0122955
93.7	0.0119072
93.8	0.0128964
93.9	0.0143582
94	0.0137474
94.1	0.0121146
94.2	0.0133438
94.3	0.0159268
94.4	0.012168
94.5	0.0141434
94.6	0.0137904
94.7	0.0136963
94.8	0.0143405
94.9	0.0141149
95	0.0134193
95.1	0.0125264
95.2	0.015722
95.3	0.0147371
95.4	0.0135903
95.5	0.0140683
95.6	0.012168
95.7	0.0136268
95.8	0.0113568
95.9	0.0149493
96	0.0134922
96.1	0.0138666
96.2	0.0131237
96.3	0.0128332
96.4	0.0134146
96.5	0.0103078
96.6	0.0122545
96.7	0.015144
96.8	0.012757
96.9	0.0136164
97	0.0146016
97.1	0.0128292
97.2	0.0134932
97.3	0.0089232
97.4	0.0122403
97.5	0.0128498
97.6	0.0127879
97.7	0.0144317
97.8	0.01352
97.9	0.0114291
98	0.0073008
98.1	0.0143159
98.2	0.0119993
98.3	0.0133149
98.4	0.0128273
98.5	0.0143376
98.6	0.01146
98.7	0.0158184
98.8	0.0130193
98.9	0.0125308
99	0.0112179
99.1	0.0134932
99.2	0.0120375
99.3	0.0146145
99.4	0.012168
99.5	0.0139932
99.6	0.0138627
99.7	0.0131685
99.8	0.0134935
99.9	0.0139349
100	0.0119722
100.1	0.0142123
100.2	0.0126969
100.3	0.0137685
100.4	0.0121348
100.5	0.0132613
100.6	0.0109512
100.7	0.0107078
100.8	0.0135555
100.9	0.0155684
101	0.0146016
101.1	0.016224
101.2	0.0146016
101.3	0.0119604
101.4	0.0150072
101.5	0.0109605
101.6	0.0131289
101.7	0.0136582
101.8	0.0109512
101.9	0.0120668
102	0.018252
102.1	0.0095386
102.2	0.0136479
102.3	0.0137823
102.4	0.0122468
102.5	0.0141018
102.6	0.0138984
102.7	0.0150316
102.8	0.0137904
102.9	0.01521
103	0.0134685
103.1	0.0141409
103.2	0.013211
103.3	0.0129372
103.4	0.014555
103.5	0.0137904
103.6	0.0147461
103.7	0.0138035
103.8	0.0130274
103.9	0.0114227
104	0.0134016
104.1	0.0158364
104.2	0.0116057
104.3	0.014598
104.4	0.0165364
104.5	0.0121292
104.6	0.0131237
104.7	0.0118823
104.8	0.0144351
104.9	0.0135396
105	0.013417
105.1	0.0126395
105.2	0.0133274
105.3	0.013129
105.4	0.0146016
105.5	0.0133724
105.6	0.0152433
105.7	0.0148184
105.8	0.0124545
105.9	0.0127764
106	0.0141814
106.1	0.0131815
106.2	0.0141149
106.3	0.0097344
106.4	0.0141887
106.5	0.0149303
106.6	0.014196
106.7	0.0134167
106.8	0.0129132
106.9	0.01295
107	0.0138627
107.1	0.0130876
107.2	0.0143381
107.3	0.0125535
107.4	0.0122234
107.5	0.0138593
107.6	0.0124547
107.7	0.0126499
107.8	0.0133848
107.9	0.0125377
108	0.0114666
108.1	0.0134282
108.2	0.0131414
108.3	0.0134246
108.4	0.0153807
108.5	0.0131719
108.6	0.0145463
108.7	0.0124827
108.8	0.014146
108.9	0.0134932
109	0.0130118
109.1	0.011187
109.2	0.0143968
109.3	0.0097344
109.4	0.0124981
109.5	0.0135799
109.6	0.0138019
109.7	0.0143794
109.8	0.0137823
109.9	0.0128718
110	0.0097344
110.1	0.0154851
110.2	0.0139156
110.3	0.0148351
110.4	0.0140683
110.5	0.0132776
110.6	0.014098
110.7	0.013223
110.8	0.0133411
110.9	0.0126547
111	0.0104512
111.1	0.0135087
111.2	0.0144757
111.3	0.0137727
111.4	0.0098428
111.5	0.0143769
111.6	0.0127764
111.7	0.0140956
111.8	0.0133166
111.9	0.0118362
112	0.0129792
112.1	0.0130062
112.2	0.0137432
112.3	0.0136233
112.4	0.0135293
112.5	0.0130802
112.6	0.0130169
112.7	0.0126459
112.8	0.0128964
112.9	0.0114291
113	0.0120077
113.1	0.0140506
113.2	0.012168
113.3	0.012892
113.4	0.0142659
113.5	0.014555
113.6	0.014645
113.7	0.0146016
113.8	0.013357
113.9	0.0141315
114	0.0133904
114.1	0.0148689
114.2	0.0143003
114.3	0.0144217
114.4	0.0144369
114.5	0.0115159
114.6	0.0140923
114.7	0.0129154
114.8	0.0129682
114.9	0.0097344
115	0.0125957
115.1	0.012757
115.2	0.011968
115.3	0.0145145
115.4	0.0117041
115.5	0.0125736
115.6	0.01327
115.7	0.0156256
115.8	0.0141194
115.9	0.012168
116	0.0121981
116.1	0.013203
116.2	0.0134094
116.3	0.0153124
116.4	0.0113568
116.5	0.0139625
116.6	0.0127203
116.7	0.0124681
116.8	0.0126005
116.9	0.0140666
117	0.0129725
117.1	0.0136334
117.2	0.0127764
117.3	0.0120547
117.4	0.0125758
117.5	0.0144247
117.6	0.0139351
117.7	0.0141284
117.8	0.0137445
117.9	0.0118638
118	0.0131857
118.1	0.013828
118.2	0.0146016
118.3	0.0136118
118.4	0.0133848
118.5	0.0125485
118.6	0.0112477
118.7	0.0130715
118.8	0.0144128
118.9	0.012168
119	0.0097344
119.1	0.0126631
119.2	0.0130587
119.3	0.0139932
119.4	0.012168
119.5	0.0127764
119.6	0.0105456
119.7	0.0159897
119.8	0.0145286
119.9	0.0129792
